	1	10	11	12	2	3	4	5	6	7	8	9
1	0.0	0.3892190009620067	0.37654625392837926	0.33425994719274854	0.19053341011087777	0.147744443110394	0.20360504441134164	0.31139467223184136	0.1735713646338348	0.462397218851765	0.33665579795173095	0.4266998587135256
10	0.3892190009620067	0.0	0.35065672417385296	0.20008256238554795	0.28813870142303505	0.41500327188856645	0.29997237920354936	0.3448849340545548	0.3479633988643419	0.23010621175526164	0.17551141699689085	0.18686007397043852
11	0.37654625392837926	0.35065672417385296	0.0	0.23616147568252374	0.4770832042041475	0.2886688082635753	0.4591442230773943	0.5056010733602483	0.40054468535729904	0.4189170772175089	0.2700176859620225	0.32232843673787437
12	0.33425994719274854	0.20008256238554795	0.23616147568252374	0.0	0.34898906057621715	0.3300452952235593	0.33417007420516537	0.39472587245261714	0.28685995302035294	0.23587244611947378	0.10033864165596577	0.1956035414894003
2	0.19053341011087777	0.28813870142303505	0.4770832042041475	0.34898906057621715	0.0	0.2432511261682741	0.09735886497028073	0.1832884949668892	0.16116302372126048	0.35752274327601963	0.312282658961619	0.31627017651087164
3	0.147744443110394	0.41500327188856645	0.2886688082635753	0.3300452952235593	0.2432511261682741	0.0	0.2178722561167947	0.3111468714213611	0.19024962064999862	0.47376668174833797	0.34424666217382605	0.4266146381416116
4	0.20360504441134164	0.29997237920354936	0.4591442230773943	0.33417007420516537	0.09735886497028073	0.2178722561167947	0.0	0.14336554087342795	0.12702260114838887	0.3466888546324841	0.30300331342128634	0.3010022731813001
5	0.31139467223184136	0.3448849340545548	0.5056010733602483	0.39472587245261714	0.1832884949668892	0.3111468714213611	0.14336554087342795	0.0	0.20053152498728546	0.2897944267000095	0.36878078635382194	0.2890943595089631
6	0.1735713646338348	0.3479633988643419	0.40054468535729904	0.28685995302035294	0.16116302372126048	0.19024962064999862	0.12702260114838887	0.20053152498728546	0.0	0.3907414657641786	0.2685045540818471	0.34065718027409553
7	0.462397218851765	0.23010621175526164	0.4189170772175089	0.23587244611947378	0.35752274327601963	0.47376668174833797	0.3466888546324841	0.2897944267000095	0.3907414657641786	0.0	0.18966623270947253	0.12329034280998197
8	0.33665579795173095	0.17551141699689085	0.2700176859620225	0.10033864165596577	0.312282658961619	0.34424666217382605	0.30300331342128634	0.36878078635382194	0.2685045540818471	0.18966623270947253	0.0	0.15996206728462803
9	0.4266998587135256	0.18686007397043852	0.32232843673787437	0.1956035414894003	0.31627017651087164	0.4266146381416116	0.3010022731813001	0.2890943595089631	0.34065718027409553	0.12329034280998197	0.15996206728462803	0.0
